Country name,time,value
Turkmenistan,2011,0.671133596672
Timor-Leste,2011,0.6112362493410001
Tonga,2011,0.7159612521590001
Trinidad and Tobago,2011,0.767342886144
Tunisia,2011,0.71514992002
Turkey,2011,0.751308290399
Tanzania,2011,0.506320542665
Uganda,2011,0.472983985276
Ukraine,2011,0.738351377411
Uruguay,2011,0.784089388294
United States of America,2011,0.911121255718
Uzbekistan,2011,0.660891571429
Saint Vincent and the Grenadines,2011,0.712801010212
Venezuela,2011,0.761174617734
Vietnam,2011,0.6568683104559999
Vanuatu,2011,0.590233125737
Samoa,2011,0.6982972625180001
Yemen,2011,0.495061806347
South Africa,2011,0.651070702988
Zambia,2011,0.565070316266
Zimbabwe,2011,0.47446886659299997
