Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
South Korea,2016,5.970564365,10.46368599,0.811163485,73.0,0.590956032,0.021303769,0.861816347,0.676223397,0.232732683,0.237081572,0.402079344,0.95147717,2.129230738,0.356621355,,0.319,0.388548255
South Sudan,2016,2.888112307,7.35875988,0.532151818,50.59999847,0.439919025,0.021647073,0.7853177790000001,0.6147706510000001,0.549256921,0.45628756299999995,-2.1067667009999997,-1.963013411,2.9095623489999998,1.007426977,,0.46299999999999997,0.7402030829999999
Spain,2016,6.318612099,10.41392422,0.941736817,73.80000305,0.7681737540000001,-0.051830858,0.8185585740000001,0.6528161170000001,0.300829351,0.30251666899999996,0.727092505,0.9048023820000001,1.6061495540000001,0.254193395,,0.345384615,0.384632498
Sweden,2016,7.368744372999999,10.74867249,0.912060678,72.40000153,0.918036401,0.13858190199999998,0.246182442,0.815695107,0.200606912,0.485791326,1.290886164,1.9597549440000002,1.63049984,0.22127240899999998,,0.27415384600000003,0.425117075
Switzerland,2016,7.458519936,10.95817471,0.9276282790000001,73.5,0.933947086,0.083161391,0.301562965,0.779470801,0.20631672399999998,0.7985367179999999,1.419003606,1.964175105,1.694410086,0.22717779899999999,,0.3281,0.5107927320000001
Taiwan Province of China,2016,6.512850761,,0.894989252,,0.718925178,,0.8105210070000001,0.83315289,0.10830541699999999,0.40471333299999995,0.967452168,1.169113874,1.964969754,0.301706553,,,0.39637091799999996
Tajikistan,2016,5.1037211419999995,7.923922062000001,0.8566569690000001,63.5,0.7030268909999999,0.007712937,0.6318878529999999,0.644484639,0.219799668,0.844887733,-1.234725356,-1.1050020459999998,1.673879862,0.327972442,,0.3266,0.33632460200000003
Tanzania,2016,2.90273428,7.856935023999999,0.63775593,56.5,0.77548492,0.168489903,0.739247262,0.693552375,0.245985955,0.8995608690000001,-0.335550964,-0.466609716,2.513808489,0.8660140040000001,,0.384666667,0.607147813
Thailand,2016,6.07363987,9.661786079,0.9075436590000001,66.80000305,0.9241456990000001,0.348688185,0.8779783840000001,0.8347583409999999,0.217879668,0.645925045,-1.006826162,0.028992694,2.232674599,0.367600769,,0.396692308,0.47590544799999995
Togo,2016,3.8785784239999996,7.235976696,0.509440958,53.90000153,0.730286777,-0.006249894000000001,0.815044165,0.604244173,0.482885897,0.48585990100000004,-0.35746985700000006,-0.792150736,2.548235893,0.657002568,,0.437666667,0.49921944700000004
Tunisia,2016,4.521453381000001,9.283731461,0.7018221020000001,66.30000305,0.614438355,-0.17719683100000003,0.8107456559999999,0.612341106,0.37810826299999994,0.34743124200000003,-0.419070631,-0.202729195,2.132902622,0.47172942799999995,,0.381,0.38867470600000004
Turkey,2016,5.326221943,10.07561111,0.879994631,66.0,0.64414674,-0.070580535,0.763706565,0.465150654,0.389962941,0.583728254,-1.308974981,-0.040263936,2.388296366,0.44840347799999997,0.419,0.4058,0.337579966
Turkmenistan,2016,5.887051582000001,9.658122062999999,0.929032266,61.40000153,0.7485044,-0.017403306,,0.636388659,0.25549924399999996,,-1.1802427770000001,-1.55715239,1.15406096,0.19603377600000002,,,0.22347028600000002
Uganda,2016,4.233261108,7.430756092,0.7535402179999999,54.90000153,0.739409745,0.141536832,0.811069787,0.667976141,0.41006666399999997,0.6715658309999999,-0.684246004,-0.522649288,3.0954949860000003,0.7312317490000001,0.428,0.4322,0.655537009
Ukraine,2016,4.0286903380000005,8.944818497,0.884961367,64.0,0.5025419,0.030040242,0.891075134,0.588721693,0.21962425100000002,0.125653401,-0.92794317,-0.646000028,2.041719675,0.50679487,0.25,0.265,0.38591551799999996
United Arab Emirates,2016,6.83095026,11.12292957,0.8493798379999999,66.69999695,0.949119508,0.113445699,,0.775128484,0.24466790300000002,,-0.24281403399999998,1.097958803,2.145559549,0.314093858,,,0.5313806529999999
United Kingdom,2016,6.824283599999999,10.57921696,0.954068184,71.90000153,0.821192145,0.24597170899999998,0.45831328600000004,0.775853157,0.22958678,0.40863207,0.827514887,1.738277197,1.628819704,0.23867996,,0.341083333,0.38293179899999996
United States,2016,6.803599834,10.88555431,0.896751285,68.5,0.757893085,0.135592237,0.7389195559999999,0.80567354,0.264203817,0.297205657,0.7557651999999999,1.4914257530000001,1.9722027780000002,0.289876372,0.415,0.40816666700000004,0.69331491
Uruguay,2016,6.171485424,9.908158302,0.900380909,68.80000305,0.8863719109999999,-0.081854537,0.676212788,0.84154886,0.283180267,0.42313259799999997,1.1127491000000003,0.7367267009999999,2.31823349,0.37563622,0.397,0.427363636,0.42816287299999994
Uzbekistan,2016,5.8925390239999995,8.705982208,0.945102155,64.5,0.983803034,0.202860773,,0.841676295,0.146897659,0.9780451059999999,-1.079696417,-1.1178442240000002,2.330657482,0.39552685600000004,,0.348,0.564408362
Venezuela,2016,4.041114807,9.534058571000001,0.9019492859999999,66.09999847,0.45760157700000004,-0.203747958,0.890124679,0.688201249,0.391754121,0.164021522,-1.080576777,-1.7197122569999999,2.649299622,0.655586302,,0.497166667,0.397182971
Vietnam,2016,5.0622673030000005,8.67208004,0.876323581,67.5,0.894351125,-0.088031329,0.7992401720000001,0.536225736,0.222550198,,-0.570665777,-0.204604492,1.767819405,0.349214941,0.353,0.36275,0.436877966
Yemen,2016,3.825630903,7.299221039,0.775407016,55.09999847,0.532964051,-0.1256679,,0.469345391,0.22792452600000002,0.267581195,-2.2433886530000002,-1.6547983880000001,2.105525494,0.550373375,,0.35700000000000004,0.41102075600000004
Zambia,2016,4.347543716000001,8.203071593999999,0.76704663,54.29999924,0.8115745190000001,0.111332305,0.770643592,0.730679512,0.372240722,0.6968915459999999,-0.083534092,-0.460275024,3.1972262860000003,0.7354097959999999,,0.5274,0.68139255
Zimbabwe,2016,3.7354002,7.538829327,0.768425405,54.40000153,0.7329714890000001,-0.06810458700000001,0.72361201,0.7376359109999999,0.20855492399999997,0.6993440390000001,-0.9006493090000001,-1.3746504780000002,2.776363134,0.743257225,,0.43200000000000005,0.596690178
