Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Lebanon,2012,4.572566986,9.619617462,0.712611496,65.36000061,0.620627165,-0.0045533679999999995,0.855777562,0.49944090799999996,0.338856846,,-1.025322914,-0.52122736,2.328357935,0.509201467,,0.318,0.37020981299999994
Libya,2012,5.754394054,10.12488461,0.854930937,62.65999985,0.7115188840000001,-0.065152556,0.7905561329999999,0.694884002,0.316149682,,-1.243850827,-1.40801692,2.278058529,0.395881563,,,0.347402185
Lithuania,2012,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.35100000000000003,0.355,0.310113639
Luxembourg,2012,6.964097023,11.40205193,0.913907707,72.05999756,0.9165209529999999,0.053239107,0.402753204,0.8152487279999999,0.22741171699999999,0.7436705229999999,1.490909815,1.840276241,1.7822850940000001,0.25592479100000004,0.34299999999999997,0.316076923,0.34890341799999997
Macedonia,2012,4.639647484,9.354412079,0.798305035,66.66000366,0.613055706,-0.08397294599999999,0.919845164,0.64188683,0.421751916,0.369646579,-0.260572821,0.005124823,2.1744771000000003,0.46867290100000003,0.385,0.390166667,0.37565121100000004
Madagascar,2012,3.5506095889999996,7.2232594489999995,0.6730883120000001,56.63999939,0.487007886,-0.051045172,0.8535904879999999,0.689855695,0.193977416,0.35005539700000005,-0.709703803,-0.805914879,1.54313612,0.43461158899999996,0.426,0.43075,0.5365642310000001
Malawi,2012,4.279269695,6.946744442000001,0.603725672,52.43999863,0.637362719,0.161339447,0.885784984,0.8156164290000001,0.200462922,0.471810192,-0.10438527199999999,-0.46800047200000006,2.840632677,0.663812518,,0.42700000000000005,0.664306819
Malaysia,2012,5.914283752,10.02529716,0.841218948,65.91999817,0.8480718140000001,0.002716395,0.846618474,0.867352903,0.17688189399999998,0.761775732,-0.175875798,0.548253596,1.56255281,0.264199853,,0.439833333,0.448416948
Mali,2012,4.313016891,7.498283862999999,0.823435068,49.11999893,0.7042192820000001,-0.085860699,0.786719501,0.68075037,0.10944750199999999,0.48643791700000005,-1.264929414,-0.726040661,2.043205023,0.47372987899999996,,0.372666667,0.46037426600000003
Malta,2012,5.962872028,10.27958298,0.9217520359999999,71.83999634,0.860689878,0.34627047200000005,,0.7442806359999999,0.39050397299999995,0.498758078,1.115231514,1.2160243990000001,2.184447765,0.36634156100000004,0.294,0.2911,0.40479642200000004
Mauritania,2012,4.673203945,8.149764061,0.763332725,55.13999939,0.487372756,-0.003726507,0.707005799,0.7820675970000001,0.16368149199999998,0.383974999,-1.0224540229999999,-0.811633348,1.355009198,0.289952934,,0.36875,
Mexico,2012,7.320185184,9.704709053,0.767279446,66.86000061,0.7877683040000001,-0.095760457,0.633281112,0.7844792009999999,0.27811053399999996,0.3614088,-0.274854422,-0.031542644,2.074157,0.283347607,0.45399999999999996,0.4698,0.426429868
Moldova,2012,5.995712757000001,8.330985069,0.826219797,61.93999863,0.602418542,-0.002011025,0.955484569,0.567696512,0.313725889,0.21462217,0.006032201,-0.40228766200000005,1.9049938919999998,0.317726016,0.292,0.32605882399999997,0.375585765
Mongolia,2012,4.885150433,9.188996315,0.9185160990000001,60.79999924,0.688311696,0.09400819199999999,0.9323859809999999,0.689052641,0.181066349,0.310268313,0.268304914,-0.43839281799999996,1.5790622230000002,0.32323718100000004,0.33799999999999997,0.33399999999999996,0.379856855
Montenegro,2012,5.218724251,9.55154705,0.704032779,67.41999817,0.46170637,-0.191350937,0.755059719,0.573610485,0.379281342,0.355399817,0.40723449,0.014853257,2.3094573019999998,0.442532927,0.32299999999999995,0.3094,0.355063587
Morocco,2012,4.969656467,8.823402405,0.67582494,64.09999847,0.756784618,-0.197672457,0.8449347620000001,0.687131047,0.28133598,0.525867641,-0.53806299,-0.19707094100000003,1.9346587659999999,0.389294267,,0.40266666700000003,0.558272898
Myanmar,2012,4.438939571000001,8.330550194,0.612249672,57.02000046,0.6910942790000001,0.624943197,0.694738686,0.764304161,0.205414414,,-1.281897187,-1.433520555,1.732100248,0.39020586,,0.381,0.46142691399999997
Nepal,2012,4.233244896,7.651288509,0.733602345,59.59999847,0.637778401,0.07856758700000001,0.88349402,0.7360829109999999,0.231070802,0.439799935,-1.011797905,-0.83282125,1.778289437,0.420077145,,0.38299999999999995,0.45488673399999996
Netherlands,2012,7.470715522999999,10.72351742,0.9388846759999999,71.63999939,0.8771186470000001,0.28282368199999997,0.433753788,0.860640585,0.226289868,0.574513912,1.396525145,1.8863096240000001,1.351189137,0.18086475100000002,0.276,0.286333333,0.35245353
New Zealand,2012,7.249629973999999,10.41539097,0.9300286170000001,72.23999786,0.901853085,0.28298702800000003,0.28929793800000003,0.866304159,0.20687817,0.61469996,1.489543796,1.965111136,1.7226243019999998,0.23761548100000002,,,0.38531354100000004
Nicaragua,2012,5.448006153,8.401390076,0.894054413,65.94000244,0.8503049020000001,0.018677294,0.643578768,0.8032538290000001,0.254660487,0.5733956689999999,-0.442559004,-0.674270272,2.462352276,0.45197311,,0.4795,0.46133697
Niger,2012,3.798088312,6.760259627999999,0.700107574,50.43999863,0.7344309090000001,-0.050190695,0.7773408890000001,0.602544665,0.14155304400000002,0.534528375,-0.716379225,-0.641673386,1.3137092590000001,0.345886976,,0.36875,0.506254792
Nigeria,2012,5.492954254,8.582878113,0.817579567,47.11999893,0.651688874,0.05498847,0.900431395,0.8109055159999999,0.209099486,0.30356168699999997,-1.371146798,-1.006082296,1.732020974,0.315316826,,0.4155,0.48107487
North Cyprus,2012,5.463305472999999,,0.8711500759999999,,0.6925676470000001,,0.8547296520000001,0.709236085,0.40543466799999994,0.414000452,,,2.7436892989999997,0.502203166,,,0.36829868
Norway,2012,7.678277016,11.05094433,0.9476574059999999,72.23999786,0.9465658659999999,0.128627837,0.36804267799999996,0.8227498529999999,0.212821111,0.663340509,1.527816534,1.917715073,1.746017814,0.22739708399999997,0.257,0.272230769,0.31880399600000003
Pakistan,2012,5.131565094,8.38193512,0.5420380229999999,56.63999939,0.366844118,0.15038733199999998,0.842024505,0.664618492,0.33244773699999997,0.228680417,-1.7602928880000002,-0.8605480190000001,2.1791586880000002,0.424657702,,0.315125,0.429429471
Palestinian Territories,2012,4.646608353,8.485044478999999,0.7821691040000001,,0.541582882,-0.15820919,0.7301940920000001,0.616355181,0.37850382899999996,0.46604275700000003,-1.4455211159999999,-0.331858903,2.207691669,0.475118935,,,0.397496074
Panama,2012,6.859835625,9.822350502,0.89739114,68.69999695,0.7831825020000001,0.008150788,0.7957966329999999,0.868587494,0.206641346,0.36155623200000003,0.14499214300000002,0.028142723999999997,2.303227901,0.33575555700000004,0.518,0.532647059,0.39436721799999996
Paraguay,2012,5.820058346000001,8.897328377000001,0.931004941,64.73999786,0.748206615,0.215980485,0.77365911,0.83717531,0.212838635,0.296063691,-0.492819548,-0.728666604,1.7093170880000002,0.29369413899999997,0.47600000000000003,0.5133125,0.505039632
Peru,2012,5.824557304,9.300539017,0.7640715840000001,66.66000366,0.703000546,-0.088603899,0.8668379190000001,0.757178366,0.397958517,0.272202104,-0.396550894,-0.14944391,2.097959995,0.36019218,0.447,0.479647059,0.520767868
Philippines,2012,5.0019650460000005,8.697647095,0.812921703,61.0,0.914499581,0.047976606,0.7711676359999999,0.86513114,0.35112527,0.758208573,-0.60896349,-0.259734333,2.471630812,0.49413195299999996,,,0.5222166779999999
Poland,2012,5.87593174,10.05268764,0.9359238740000001,67.62000275,0.811301708,-0.03269821,0.8878958229999999,0.7874891759999999,0.266746789,0.26862874600000003,1.056877136,0.769939899,1.88393259,0.32061854,,,0.347640306
Portugal,2012,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,2.494402647,0.499483675,0.36,0.367538462,0.425317734
Qatar,2012,6.611298561,11.73848248,0.8381316659999999,67.33999634,0.9243336320000001,0.12791191,,0.7658988240000001,0.322181433,,0.150912732,0.939336121,2.1738164419999997,0.328803241,,,0.5564124579999999
