Country name,time,value
Palestine,2013,0.679245426121
Qatar,2013,0.848793858708
Romania,2013,0.790759488415
Russia,2013,0.7973693286310001
Rwanda,2013,0.478595995132
Saudi Arabia,2013,0.835554485781
Sudan,2013,0.47737096717
Senegal,2013,0.46317846427500003
Singapore,2013,0.9091466425299999
Solomon Islands,2013,0.505274442382
Sierra Leone,2013,0.408249948949
El Salvador,2013,0.6642747119169999
Serbia,2013,0.7709206006300001
South Sudan,2013,0.46061508676299995
Sao Tome and Principe,2013,0.553309048965
Suriname,2013,0.7127706633319999
Slovakia,2013,0.839491735939
Slovenia,2013,0.878008419319
Sweden,2013,0.90517229581
Swaziland,2013,0.530195833733
Seychelles,2013,0.7674650670700001
Syrian Arab Republic,2013,0.608008830536
Chad,2013,0.388489138476
Togo,2013,0.473310644136
Thailand,2013,0.724367254614
Tajikistan,2013,0.620981949546
Turkmenistan,2013,0.68202294691
Timor-Leste,2013,0.60076613287
Tonga,2013,0.7155601774079999
Trinidad and Tobago,2013,0.7705446092739999
Tunisia,2013,0.7198484531139999
Turkey,2013,0.758957870756
Tanzania,2013,0.515919700457
Uganda,2013,0.478427928105
Ukraine,2013,0.745682565197
Uruguay,2013,0.790285458698
United States of America,2013,0.913139787821
Uzbekistan,2013,0.672240760282
Saint Vincent and the Grenadines,2013,0.717366971039
Venezuela,2013,0.7640674714769999
Vietnam,2013,0.6628149158
Vanuatu,2013,0.592024523806
Samoa,2013,0.700527744963
Yemen,2013,0.497846874305
South Africa,2013,0.662944355491
Zambia,2013,0.580214244316
Zimbabwe,2013,0.50078229111
