Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year"
Senegal,2018,4.769377232,7.850693702999999,0.7393547890000001,59.59999847,0.629223466,-0.061628065999999995,0.80477947,0.713894129,0.247074723,0.588927925,,,1.9640820030000001,0.411810994,,0.40233333299999996,0.393896788
Serbia,2018,5.9364933970000004,9.584803581000001,0.852945328,68.19999695,0.739891827,-0.09851145,0.8637235759999999,0.558940828,0.296295851,0.47614499899999996,,,2.246088505,0.378352731,,,0.35620287100000003
Sierra Leone,2018,4.305683136,7.26616621,0.649638355,50.79999924,0.716484487,0.101580702,0.855733216,0.551628053,0.46626666200000005,0.7797262070000001,,,3.048084021,0.7079211470000001,,0.371,0.690721095
Singapore,2018,6.374564171,,0.902840674,76.80000305,0.91607821,,0.096562929,0.787092984,0.10687077800000001,0.8924692870000001,,,1.577076435,0.24740144600000002,,,0.399787635
Slovakia,2018,6.23511076,10.35223579,0.922378719,68.90000153,0.757634044,-0.179692462,0.909944654,0.75410521,0.25319004100000003,0.327658623,,,1.775069594,0.284689337,,0.26725,0.274584681
Slovenia,2018,6.249419212,10.39720345,0.9409711959999999,71.09999847,0.942045867,-0.12239641,0.839252532,0.643971622,0.27548486,0.239274636,,,1.946573853,0.311480761,,0.2495,0.34900409
South Africa,2018,4.8839220999999995,9.411724091,0.841343999,56.5,0.752731323,-0.059033662,0.841192603,0.812166572,0.28270849600000003,0.5246858,,,2.7122547630000002,0.555343568,,0.624,0.6857746840000001
South Korea,2018,5.840231419,10.51157761,0.79772383,73.59999847,0.600161672,-0.09396584300000001,0.7968258859999999,0.66120857,0.217145726,0.389084011,,,2.043847322,0.34995999899999997,,0.319,0.39859095200000005
Spain,2018,6.513370991,10.46559429,0.9103146790000001,74.40000153,0.7222506999999999,-0.079350598,0.776504457,0.659188032,0.35719084700000003,0.285195619,,,1.667077065,0.255946904,,0.345384615,0.359143615
Sri Lanka,2018,4.400223255,9.400387764,0.828065395,67.19999695,0.852628171,0.08676241300000001,0.85801667,0.831292987,0.301279366,0.57613039,,,2.356080294,0.535445631,,0.3934,0.408001781
